id,naslov,izvor,url,datum,rubrika,datum_scrape,labela
sportklub_5f40f52a8a,(VIDEO) Navijači izgubili strpljenje: „Saša odlazi“,sportklub,https://sportklub.n1info.rs/video/kosarka-video/navijaci-crvene-zvezde-izgubili-strpljenje-skandiranje-sasa-obradovic-odlazi/,2026-05-21,Košarka - video,2026-06-15,
sportklub_245d046bd6,"Saša Obradović: Ako ste došli da čujete zlo, da me poštedite…",sportklub,https://sportklub.n1info.rs/kosarka/aba-league/uzivo-sasa-obradovic-pred-novinarima/,2026-05-21,ABA liga,2026-06-15,
sportklub_f33446c493,(VIDEO) Bilo je suđeno: Ronaldo u suzama slavi titulu sa Nasrom!,sportklub,https://sportklub.n1info.rs/video/fudbal-video/bilo-je-sudjeno-ronaldo-konacno-osvojio-titulu-sa-nasrom/,2026-05-21,Fudbal - video,2026-06-15,
sportklub_53a42ea913,Darijus Tompson: Definitivno imamo dobar osećaj u ovoj dvorani,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/darijus-tompson-definitivno-imamo-dobar-osecaj-u-ovoj-dvorani/,2026-05-21,Euroleague,2026-06-15,
sportklub_3cd2543d81,Hezonja uz osmeh: Leži mi Valensija? Ma leže mi svi kad me krene!,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/hezonja-uz-osmeh-lezi-mi-valensija-ma-leze-mi-svi-kad-me-krene/,2026-05-21,Euroleague,2026-06-15,
sportklub_201b1a12fc,Partizan preslišao Zvezdu za finale ABA lige i prekid crnog niza!,sportklub,https://sportklub.n1info.rs/kosarka/aba-league/zvezda-partizan-uzivo-live-prenos-blog-video-statistika-termin/,2026-05-21,ABA liga,2026-06-15,
sportklub_ded62e34a4,"(VIDEO) Navijači Zvezde se raspevali: Prvo Vućić, pa uprava!",sportklub,https://sportklub.n1info.rs/kosarka/aba-league/video-navijaci-zvezde-se-raspeval-prvo-vucic-pa-uprava/,2026-05-21,ABA liga,2026-06-15,
sportklub_bea474909b,Razlog zbog kojeg su navijači Zvezde negodovali tokom derbija,sportklub,https://sportklub.n1info.rs/kosarka/aba-league/navijaci-dobric-davidovac-obradovic-zvezda-partizan/,2026-05-21,ABA liga,2026-06-15,
sportklub_2d967ba10e,Kako je Apel za spas Partizana stao na Mijatovićevu stranu?,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/kako-je-apel-za-spas-partizana-stao-na-mijatovicevu-stranu/,2026-05-21,Superliga Srbije,2026-06-15,
sportklub_8a6331fb2f,(VIDEO) Težim putem do Evrope: Ajaks u finalu plej-ofa za LK,sportklub,https://sportklub.n1info.rs/fudbal/holandija/video-tezim-putem-do-evrope-ajaks-u-finalu-plej-ofa-za-lk/,2026-05-21,Holandija,2026-06-15,
sportklub_ac7c5d1fd5,Evo kada srpski igrači počinju takmičenje na Rolan Garosu,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-djokovic-hamad-medjedovic-miomir-kecmanovic-termin-roland-garros-tenis-uzivo-sport-klub/,2026-05-21,Roland Garros,2026-06-15,
sportklub_a56914d412,"Svi su na treningu Arsenala, samo je jedan momak morao u školu",sportklub,https://sportklub.n1info.rs/fudbal/premier-league/svi-su-na-treningu-arsenala-samo-je-jedan-momak-morao-u-skolu/,2026-05-21,Premier League,2026-06-15,
sportklub_2a2ccb1970,Nolan Smit uhapšen zbog prebrze vožnje,sportklub,https://sportklub.n1info.rs/ostali-sportovi/nfl/nolan-smith-uhapsen-zbog-prebrze-voznje-sport-klub/,2026-05-21,NFL,2026-06-15,
sportklub_7e90352ee0,Simultanka Džanana Muse: Dubai nerešiva enigma za Budućnost,sportklub,https://sportklub.n1info.rs/kosarka/aba-league/simultanka-dzanana-muse-dubai-neresiva-enigma-za-buducnost/,2026-05-21,ABA liga,2026-06-15,
sportklub_00227b9085,"Aleks Markes propušta dve trke, ko ga menja?",sportklub,https://sportklub.n1info.rs/automoto/motogp/aleks-markes-propusta-dve-trke-ko-ga-menja/,2026-05-21,Moto GP,2026-06-15,
sportklub_bf1c14e738,"Nemac šutnuo reket u publiku! Novak je bio kažnjen, a on…",sportklub,https://sportklub.n1info.rs/tenis/atp/altmaier-djokovic-diskvalifikacija-video-pogodio-reketom/,2026-05-21,ATP,2026-06-15,
sportklub_2e38080a7d,Čukarički potpisao ugovor sa jednim od najvećih bisera kluba,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/cukaricki-potpisao-ugovor-sa-jednim-od-najvecih-bisera-kluba/,2026-05-21,Superliga Srbije,2026-06-15,
sportklub_1b730483ca,"Svetski šampion se vraća kući, oblači dres velikana",sportklub,https://sportklub.n1info.rs/fudbal/ostale-lige-fudbal/svetski-sampion-se-vraca-kuci-oblaci-dres-velikana/,2026-05-21,Ostale lige - Fudbal,2026-06-15,
sportklub_41693b144d,„Iznenađen i uvređen“: Megvajer saznao da ne ide na Mundijal!,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/iznenadjen-i-uvredjen-megvajer-saznao-da-ne-ide-na-mundijal/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_e054350a04,Atletik Bilbao ima novi dres: Na njemu je „Velika Baskija“,sportklub,https://sportklub.n1info.rs/fudbal/primera/athletic-bilbao-novi-dresovi-skandal-velika-baskija-sport-klub/,2026-05-21,Primera,2026-06-15,
sportklub_4eed9af41c,Tajrik Džons: U decembru sam znao…,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/tajrik-dzons-partizan-olimpijakos-evroliga/,2026-05-21,Euroleague,2026-06-15,
sportklub_cd929bfef7,Meli raspoložen za šalu: Da damo poen više ili primimo poen manje,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/meli-raspolozen-za-salu-da-damo-poen-vise-ili-primimo-poen-manje/,2026-05-21,Euroleague,2026-06-15,
sportklub_565ca7d01f,Tanasković odgovorio Terziću: Takve reči ne donose dobro sportu,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/zeljko-tanaskovic-zvezdan-terzic-crvena-zvezda-partizan-galaksiju-ispred/,2026-05-21,Superliga Srbije,2026-06-15,
sportklub_08ce030035,"Malo je 48 reprezentacija, FIFA planira novo proširenje na SP",sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/malo-je-48-reprezentacija-fifa-planira-novo-prosirenje-na-sp/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_f15d00246c,"Atletiko na pragu velikog pojačanja, stiže zamena za Grizmana",sportklub,https://sportklub.n1info.rs/fudbal/primera/atletiko-na-pragu-velikog-pojacanja-stize-zamena-za-grizmana/,2026-05-21,Primera,2026-06-15,
sportklub_6271c0d26d,Više novca ili bojkot: Pretnje ne prolaze kod Ameli Morezmo,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/ameli-morezmo-roland-garos-nagradni-fond-bojkot-sport-klub/,2026-05-21,Roland Garros,2026-06-15,
sportklub_614880c31f,Crna Gora osvojila prvu medalju u Frankfurtu…,sportklub,https://sportklub.n1info.rs/sk-fight/crna-gora-osvojila-prvu-medalju-u-frankfurtu/,2026-05-21,SK Fight,2026-06-15,
sportklub_03d7dde565,"Partizan časti, besplatno na Nathov oproštaj",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/partizan-casti-besplatno-na-nathov-oprostaj/,2026-05-21,Superliga Srbije,2026-06-15,
sportklub_3a07760852,"Koreča: Enigma Đoković, može mnogo ali i da izgubi od svakoga",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/koreca-enigma-djokovic-moze-mnogo-ali-i-da-izgubi-od-svakoga/,2026-05-21,Roland Garros,2026-06-15,
sportklub_d9ef19479d,Novi problem za Sautempton: Sada i FA pokreće istragu o špijunaži,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/fa-istraga-southampton-spijunaza-premijer-liga-sport-klub/,2026-05-21,Premier League,2026-06-15,
sportklub_514e01abce,Stevan Jovetić se „lomi“ – Partizan ili Limasol?,sportklub,https://sportklub.n1info.rs/fudbal/crna-gora-fudbal/stevan-jovetic-se-lomi-partizan-ili-limasol/,2026-05-21,Crna Gora,2026-06-15,
sportklub_3e8d8ced29,(VIDEO) Milutinov: Da nije bilo Duleta ne bi mi sada ovde pričali,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/video-nikola-milutinov-dusko-vujosevic-f4-euroleague-sport-klub/,2026-05-21,Euroleague,2026-06-15,
sportklub_e894c1bb95,Kadeti Srbije saznali rivale na Svetskom prvenstvu u Kataru,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/kadeti-srbije-saznali-rivale-na-svetskom-prvenstvu-u-kataru/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_2882959e18,Atamana ne dotiče „dolazak“ Žoca u PAO – imao je spreman odgovor,sportklub,https://sportklub.n1info.rs/kosarka/atamana-ne-dotice-dolazak-zoca-u-pao-imao-je-spreman-odgovor/,2026-05-21,Košarka,2026-06-15,
sportklub_bd83ca5174,Kraljevski: Princ Vilijam uz pivo proslavio sa igračima Vile,sportklub,https://sportklub.n1info.rs/fudbal/europa-league/princ-vilijam-slavlje-uz-pivo-sa-igracima-aston-villa-liga-evrope-sport-klub/,2026-05-21,Europa League,2026-06-15,
sportklub_6e6123a711,"Ista meta, isto odstojanje pred dan odluke u Splitu",sportklub,https://sportklub.n1info.rs/ostali-sportovi/vodeni/ista-meta-isto-odstojanje-pred-dan-odluke-u-splitu/,2026-05-21,Vodeni sportovi,2026-06-15,
sportklub_08aeb4a20f,Kako dodati Sport klub među omiljene izvore na Guglu,sportklub,https://sportklub.n1info.rs/ostali-sportovi/ostali-sportovi-ostalo/kako-dodati-sport-klub-medju-omiljene-izvore-na-guglu/,2026-05-21,Ostali sportovi - Ostalo,2026-06-15,
sportklub_068545b2c9,Rud preko Popirina do polufinala Ženeve,sportklub,https://sportklub.n1info.rs/tenis/atp/casper-ruud-alexei-popyrin-tenis-uzivo-atp-zeneva-sport-klub/,2026-05-21,ATP,2026-06-15,
sportklub_20a5afa248,Kako do SP 2030: Put i šanse Srbije u novom sistemu kvalifikacija,sportklub,https://sportklub.n1info.rs/fudbal/reprezentacija-fudbal/novi-sistem-kvalifikacija-za-mundijal-kako-srbija-moze-na-svetsko-prvenstvo/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_041263fde0,"Stanković pred proslavu: Navijači, pozdravite momke",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/stankovic-pred-proslavu-navijaci-pozdravite-momke/,2026-05-21,Superliga Srbije,2026-06-15,
sportklub_68c69e6978,Arteta o tituli: Jedan od najlepših osećaja ikada,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/mikel-arteta-arsenal-titula-jedan-od-najlepsih-osecaja-ikada-premijer-liga-sport-klub/,2026-05-21,Premier League,2026-06-15,
sportklub_f0dc77eaf3,"RG: Baš težak žreb za Ivu Jović, nemoguća repriza finala",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/rg-bas-tezak-zreb-za-ivu-jovic-nemoguca-repriza-finala/,2026-05-21,Roland Garros,2026-06-15,
sportklub_6663ef28e0,Murinjov naslednik dolazi iz Premijer ligi i nije Amorim,sportklub,https://sportklub.n1info.rs/fudbal/portugal/marco-silva-novi-trener-benfica-sport-klub/,2026-05-21,Portugal,2026-06-15,
sportklub_0ee067275b,Užasan žreb za Novaka u Parizu!,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-djokovic-zreb-za-roland-garros-2026-djokovic-kecmanovic-medjedovic-rivali-u-prvom-kolu/,2026-05-21,Roland Garros,2026-06-15,
sportklub_3734136472,Juniori Zvezde poraženi od Barselone na startu ANGT,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/crvena-zvezda-barcelona-nextgen-euroleague-izvestaj-sport-klub/,2026-05-21,Euroleague,2026-06-15,
sportklub_25c3cab7c1,Aleksandar Pavlović je na spisku za Mundijal,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/aleksandar-pavlovic-nemacka-spisak-svetsko-prvenstvo/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_14b0b110fa,Dopinga „na kilo“ pa dođite da se takmičite,sportklub,https://sportklub.n1info.rs/ostali-sportovi/ostali-sportovi-ostalo/dopinga-na-kilo-pa-dodjite-da-se-takmicite/,2026-05-21,Ostali sportovi - Ostalo,2026-06-15,
sportklub_923c0e3779,"Grbić: Presudilo neiskustvo, priželjkujem Srbiju u završnici EP",sportklub,https://sportklub.n1info.rs/ostali-sportovi/odbojka/grbic-presudilo-neiskustvo-prizeljkujem-srbiju-u-zavrsnici-ep/,2026-05-21,Odbojka,2026-06-15,
sportklub_99689e5c7e,"De Kolo otkriva za SK: Košarka mi je sve, neću daleko od terena",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/de-kolo-otkriva-za-sk-kosarka-mi-je-sve-necu-daleko-od-terena/,2026-05-21,Euroleague,2026-06-15,
sportklub_96daedfbea,"Marko pita… Šaras vizualizuje, ali ne kao Novak!",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/sarunas-jasikevicius-novak-djokovic-euroleague-final-four-fenerbahce-olympiacos/,2026-05-21,Euroleague,2026-06-15,
sportklub_a52061bc81,Barcokas za SK: Mora meč po meč.. Pritisak ne možete da izbegnete,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/barcokas-za-sk-mora-mec-po-mec-pritisak-ne-mozete-da-izbegnete/,2026-05-21,Euroleague,2026-06-15,
sportklub_fab192d658,„Žan“ ili „Đan“ – Montero za SK otkrio kako mu se izgovara ime,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/jean-montero-kako-se-izgovara-izgovor-zan-djan-evroliga/,2026-05-21,Euroleague,2026-06-15,
sportklub_7d41eee89d,Uvek lepo u Beogradu: Papanikolau o pesmi „Zvezda – Olimpijakos!“,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/kostas-papanikolaou-crvena-zvezda-olimpijakos-skandiranje/,2026-05-21,Euroleague,2026-06-15,
sportklub_05e19bbfc3,Kampaco za SK: Nedostajali ste mi… Polufinale je za nas finale,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/campazzo-euroleague-real-madrid-sport-klub-izjava-f4/,2026-05-21,Euroleague,2026-06-15,
sportklub_fa42352b07,Emotivni Nando de Kolo pred poslednji ples,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/nando-de-colo-kolo-fenerbahce-final-4-euroleague/,2026-05-21,Euroleague,2026-06-15,
sportklub_73975b5f2a,(VIDEO) Marko Vlahović pitanjem inspirisao Montera i Kampaca,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/marko-vlahovic-pitanjem-inspirisao-montera-i-kampaca/,2026-05-21,Euroleague,2026-06-15,
sportklub_dcb4758b5e,"Barcokas: Bodre nas i u Beogradu, Abu Dabiju, Atini…",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/bartzokas-papanikolaou-barcokas-navijaju-u-beogradu-olimpijakos/,2026-05-21,Euroleague,2026-06-15,
sportklub_a943dae9de,Martinez i Montero uglas: Imamo mentalitet za fajnal-for,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/martinez-i-montero-uglas-imamo-mentalitet-za-fajnal-for/,2026-05-21,Euroleague,2026-06-15,
sportklub_24c82f78ca,"Skariolo juri svoj sveti gral, ali poručuje: Nije to opsesija",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/real-madrid-sergio-scariolo-facundo-campazzo-euroleague/,2026-05-21,Euroleague,2026-06-15,
sportklub_93b66f5eb7,Bez izuzetaka: U Ligi šampiona žena bez timova sa istim vlasnikom,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/bez-izuzetaka-u-ligi-sampiona-zena-bez-timova-sa-istim-vlasnikom/,2026-05-21,Champions League,2026-06-15,
sportklub_57609f7fd9,"Kostiću ističe ugovor sa Juveom, ali ostaje u Seriji A",sportklub,https://sportklub.n1info.rs/fudbal/serie-a/filip-kostic-venecija-venezia/,2026-05-21,Serie A,2026-06-15,
sportklub_4cd232c66e,DR Kongo otkazao trening kamp u Kinšasi zbog epidemije ebole,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/dr-kongo-otkazao-trening-kamp-u-kinsasi-zbog-epidemije-ebole/,2026-05-21,SP u fudbalu,2026-06-15,
sportklub_a6bb19022f,Nastavak Partizanove nadmoći ili se Zvezda vraća u život,sportklub,https://sportklub.n1info.rs/kosarka/aba-league/crvena-zvezda-partizan-live-stream-uzivo-prenos-aba-liga-2-utakmica-polufinala-play-off/,2026-05-21,ABA liga,2026-06-15,
sportklub_2d750e722e,Aron Rodžers potvrdio: Ovo će biti moja poslednja sezona,sportklub,https://sportklub.n1info.rs/ostali-sportovi/nfl/aaron-rodgers-pittsburgh-steelers-nfl-poslednja-sezona/,2026-05-21,NFL,2026-06-15,
sportklub_8b8bbf20c0,SGA: Ovako i u trećoj; Vembanjama: Pogađa je ono što inače pogađa,sportklub,https://sportklub.n1info.rs/kosarka/nba/sga-ovako-i-u-trecoj-vembanjama-pogadja-je-ono-sto-inace-pogadja/,2026-05-21,NBA,2026-06-15,
sportklub_b2f47609f3,Izraelski košarkaš poginuo u saobraćajnoj nesreći,sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/izraelski-kosarkas-poginuo-u-saobracajnoj-nesreci/,2026-05-21,Ostale lige košarka,2026-06-15,
sportklub_c74952e5c9,Emeri doneo Vili Ligu Evrope pa pričao o Premijer ligi,sportklub,https://sportklub.n1info.rs/fudbal/europa-league/emeri-doneo-vili-ligu-evrope-pa-pricao-o-premijer-ligi/,2026-05-21,Europa League,2026-06-15,
sportklub_c3c81141d8,Martinez u finalu branio sa slomljenim prstom,sportklub,https://sportklub.n1info.rs/fudbal/europa-league/emiliano-martinez-povreda-finale-europa-league/,2026-05-21,Europa League,2026-06-15,
sportklub_a84be6537a,Nadalova tajna: Davila me je pljuvačka i morao sam kod psihijatra,sportklub,https://sportklub.n1info.rs/tenis/atp/nadalova-tajna-davila-me-je-pljuvacka-i-morao-sam-kod-psihijatra/,2026-05-21,ATP,2026-06-15,
sportklub_06c6957af3,"Žoc je glavna tema u Atini, evo šta Grci „znaju“ o tome",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/zeljko-obradovic-panatinaikos-pao-ataman-janakopulos/,2026-05-21,Euroleague,2026-06-15,
sportklub_fabc8e4406,Prvi stranac na klupi odbojkaša Crvene zvezde,sportklub,https://sportklub.n1info.rs/ostali-sportovi/odbojka/prvi-stranac-na-klupi-odbojkasa-crvene-zvezde/,2026-05-21,Odbojka,2026-06-15,
sportklub_3c19876cad,Golden najtsi brejkom poveli u finalu Zapada,sportklub,https://sportklub.n1info.rs/ostali-sportovi/hokej/golden-najtsi-brejkom-poveli-u-finalu-zapada/,2026-05-21,Hokej,2026-06-15,
sportklub_ebfaeec9b9,(VIDEO) „Ne bije boj…“ Ovo je najbolje zakucavanje u plej-ofu,sportklub,https://sportklub.n1info.rs/kosarka/nba/stephon-castle-stefon-kesl-hartenstein-hartenstajn-zakucavanje/,2026-05-21,NBA,2026-06-15,
sportklub_38d9f48954,Ludilo poslednjeg kola na Pirinejima: Pola lige se bori za nešto,sportklub,https://sportklub.n1info.rs/fudbal/primera/ludilo-poslednjeg-kola-la-liga-valencia-rayo-vallecano-celta-sevilla-sport-klub/,2026-05-21,Primera,2026-06-15,
sportklub_e1ea963e79,"(VIDEO) Šejev povratak u velikom stilu, OKC izjednačio",sportklub,https://sportklub.n1info.rs/kosarka/nba/oklahoma-san-antonio-nba-plej-of-shai-gilgeous-alexander-sej/,2026-05-21,NBA,2026-06-15,
sportklub_9971c88c79,Paun menja plan: Srbija u novom sastavu put Lisabona i Meksika,sportklub,https://sportklub.n1info.rs/fudbal/reprezentacija-fudbal/paun-menja-plan-srbija-u-novom-sastavu-put-lisabona-i-meksika/,2026-05-21,Reprezentacija,2026-06-15,
sportklub_5667b0b75e,"Kakvo društvo: Emeri uz Anćelotija, Murinja i Trapatonija",sportklub,https://sportklub.n1info.rs/fudbal/champions-league/liga-sampiona-liga-evrope-kup-kupova-kakvo-drustvo-emeri-uz-ancelotija-murinja-i-trapatonija/,2026-05-21,Champions League,2026-06-15,
sportklub_220977fd95,"NBA ponovo u Evropi, San Antonio i Nju Orleans igraju u dva grada",sportklub,https://sportklub.n1info.rs/kosarka/nba/nba-ponovo-u-evropi-san-antonio-i-nju-orleans-igraju-u-dva-grada/,2026-05-21,NBA,2026-06-15,
sportklub_5eb213ecbb,"Vanredno stanje u Atini zbog F4, rigorozne mere policije",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/euroleague-final-four-vanredno-stanje-u-atini-zbog-f4-rigorozne-mere-policije/,2026-05-21,Euroleague,2026-06-15,
sportklub_00ffbf2d52,Za istoriju Evrokupova: Neobičan podvig Džejdona Sanča,sportklub,https://sportklub.n1info.rs/fudbal/europa-league/dzejdon-sanco-liga-evrope-kuriozitet-za-istoriju-evrokupova-neobican-podvig-dzejdona-sanca/,2026-05-21,Champions League,2026-06-15,
sportklub_3979817d84,Holand čestitao Arsenalu na tituli,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/holand-cestitao-arsenalu-na-tituli/,2026-05-21,Premier League,2026-06-15,
sportklub_c62db1d60e,Rasel ispred Kimija uzeo pol za sprint u Kanadi,sportklub,https://sportklub.n1info.rs/automoto/formula-1/george-russell-pol-pozicija-sprint-velika-nagrada-kanade-formula-1-sport-klub/,2026-05-22,Formula 1,2026-06-15,
sportklub_76e45a7a66,"Stanković: Nemamo čega da se stidimo, zaslužili smo sve",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/stankovic-nemamo-cega-da-se-stidimo-zasluzili-smo-sve/,2026-05-22,Superliga Srbije,2026-06-15,
sportklub_c0c437d10a,"SK u svlačionici Reala: Ljulj zna put, a šta očekuje Maledon?",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/sk-u-svlacionici-reala-ljulj-zna-put-a-sta-ocekuje-maledon/,2026-05-22,Euroleague,2026-06-15,
sportklub_6ff093b875,NCAA spušta rampu za igrače iz Evrolige?,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/ncaa-spusta-rampu-za-igrace-iz-evrolige-sport-klub/,2026-05-22,Euroleague,2026-06-15,
sportklub_a955920c68,Istorija u Sen Deniju: Lans prvi put osvojio Kup Francuske,sportklub,https://sportklub.n1info.rs/fudbal/francuska-fudbal/coupe-de-france-final-lens-nice-nica-istorija-u-sen-deniju-lans-prvi-put-osvojio-kup-francuske/,2026-05-22,Francuska,2026-06-15,
sportklub_ab47310c05,Atalanta „prošetala“ novi grb u Firenci,sportklub,https://sportklub.n1info.rs/fudbal/serie-a/atalanta-novi-grb-new-logo/,2026-05-22,Serie A,2026-06-15,
sportklub_f2c1a4be9c,(VIDEO) Ovako je „gorela“ Marakana,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/marakana-gori-proslava-titule-bakljada-video/,2026-05-22,Superliga Srbije,2026-06-15,
sportklub_3c0ccd7ad1,"Jevtovićeva Konja bez trofeja: Promašen penal, stativa u 90+3…",sportklub,https://sportklub.n1info.rs/video/fudbal-video/jevtoviceva-konja-bez-trofeja-promasen-penal-stativa-u-903/,2026-05-22,Fudbal - video,2026-06-15,
sportklub_24a0e7a514,Finale Lige Evrope u Surčinu? Macut dao saglasnost…,sportklub,https://sportklub.n1info.rs/fudbal/europa-league/finale-lige-evrope-u-surcinu-macut-dao-saglasnost/,2026-05-22,Europa League,2026-06-15,
sportklub_cec847cfcd,"Hezonja za SK: Osećaj je dobar, a najbolji je kad se osvoji",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/hezonja-za-sk-osecaj-je-dobar-a-najbolji-je-kad-se-osvoji/,2026-05-22,Euroleague,2026-06-15,
sportklub_44d8be6c1f,DR Kongo ne može u SAD zbog ebole? „Nećemo to na našoj granici“,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/dr-kongo-ebola-dr-congo-svetsko-prvenstvo-zabranjen-put/,2026-05-22,SP u fudbalu,2026-06-15,
sportklub_719f7e0cdb,"Kako je Dauda završio u Zvezdi? Pretnje, laži i strah za život",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/gde-je-abiola-dauda-crvena-zvezda-super-liga-srbije-fudbal-vesti-partizan-darko-lovric/,2026-05-22,Superliga Srbije,2026-06-15,
sportklub_56caf8080c,Senzacija na pomolu: Jakovljević i Smailagić pred eliminacijom,sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/senzacija-na-pomolu-sampion-pred-eliminacijom/,2026-05-22,Ostale lige košarka,2026-06-15,
sportklub_1e1f98b243,Stanojević doveo bivšeg špica Zvezde,sportklub,https://sportklub.n1info.rs/fudbal/aleksandar-pesic-karagumruk-stanojevic/,2026-05-22,Fudbal,2026-06-15,
sportklub_e34adcad6c,"Hamburg i Ženeva: Šok za favorite, uspeh karijere za kvalifikanta",sportklub,https://sportklub.n1info.rs/tenis/atp/atp-hamburg-geneva-rezultati-tenis-vesti-ignacio-buse-roland-garros-djokovic-sinner-atp/,2026-05-22,ATP,2026-06-15,
sportklub_9af0739de0,Ni četiri miliona nisu dovoljna: Asvel dovodi Partizanovu želju,sportklub,https://sportklub.n1info.rs/kosarka/euroleague/armoni-brooks-asvel-bruks-partizan-armani/,2026-05-22,Euroleague,2026-06-15,
sportklub_0adddb462c,Vojvodina šesti put uzastopno osvojila duplu krunu,sportklub,https://sportklub.n1info.rs/vaterpolo/vojvodina-sesti-put-uzastopno-osvojila-duplu-krunu/,2026-05-22,Vaterpolo,2026-06-15,
sportklub_bd6cc79e2c,Betiol pobedio na „svom“ terenu,sportklub,https://sportklub.n1info.rs/biciklizam/giro-d-italia-stage-13-etapa-alberto-bettiol-betiol/,2026-05-22,Biciklizam,2026-06-15,
sportklub_02b7dc5576,Medalju primio i suspendovani Radonjić,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/nemanja-radonjic-medalja-zvezda-suspenzija/,2026-05-22,Superliga Srbije,2026-06-15,
sportklub_232ab22bd3,Turci kažu – gotovo je! Salah ima 39.000.000 razloga da dođe,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/mohamed-salah-novi-klub-salah-ide-iz-liverpula-fenerbahce-premier-league-fudbal-vesti/,2026-05-22,Premier League,2026-06-15,
sportklub_86808d47b0,Kotorani vidaju bolnu ranu protiv Budućnosti,sportklub,https://sportklub.n1info.rs/vaterpolo/kotorani-vidaju-bolnu-ranu-protiv-buducnosti/,2026-05-22,Vaterpolo,2026-06-15,
sportklub_f4fe777e62,Kadrovi slavlja: Stanković izveo suprugu i kćerku,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/dejan-stankovic-supruga-zena-foto/,2026-05-22,Superliga Srbije,2026-06-15,
sportklub_46ead6871a,"EX-YU: Rudar ispao, Sloga slavila u 89, devet golova u Splitu",sportklub,https://sportklub.n1info.rs/fudbal/ex-yu-lige/ex-yu-bosna-i-hercegovina-i-hrvatska-rudar-ispao-sloga-slavila-u-89-hajduk-brojao-do-sest/,2026-05-22,Ex-Yu lige,2026-06-15,
sportklub_14b947084d,"Šaras kritikovao Evroligu: Ovo je tužna priča, osećam se loše",sportklub,https://sportklub.n1info.rs/kosarka/euroleague/saras-kritikovao-evroligu-ovo-je-tuzna-prica-osecam-se-lose/,2026-05-22,Euroleague,2026-06-15,
sportklub_9f62df2cd6,"Radonjić nije iskoristio prvu meč loptu, Perasović ne odustaje…",sportklub,https://sportklub.n1info.rs/kosarka/vtb-united-league/radonjic-nije-iskoristio-prvu-mec-loptu-perasovic-ne-odustaje/,2026-05-22,VTB liga,2026-06-15,
